Genes	Subtype
Mt-nd3	Pericytes:Raghu_Kalluri
Atp5b	Pericytes:Raghu_Kalluri
Calm1	Pericytes:Raghu_Kalluri
Atp5j	Pericytes:Raghu_Kalluri
Rps27l	Pericytes:Raghu_Kalluri
Arf4	Pericytes:Raghu_Kalluri
Mt-co2	Pericytes:Raghu_Kalluri
Myl12a	Pericytes:Raghu_Kalluri
Ly6a	aCAF:Raghu_Kalluri
Ly6c1	aCAF:Raghu_Kalluri
Clec3b	aCAF:Raghu_Kalluri
Col14a1	aCAF:Raghu_Kalluri
Dpt	aCAF:Raghu_Kalluri
Sfrp4	aCAF:Raghu_Kalluri
Gsn	aCAF:Raghu_Kalluri
Efemp1	aCAF:Raghu_Kalluri
Ogn	aCAF:Raghu_Kalluri
Plpp3	aCAF:Raghu_Kalluri
Tnxb	aCAF:Raghu_Kalluri
C3	aCAF:Raghu_Kalluri
Rps28	aCAF:Raghu_Kalluri
Rpl35	aCAF:Raghu_Kalluri
Rpl39	aCAF:Raghu_Kalluri
Rps29	aCAF:Raghu_Kalluri
C4b	aCAF:Raghu_Kalluri
Rpl37a	aCAF:Raghu_Kalluri
Fn1	aCAF:Raghu_Kalluri
Ifi27l2a	aCAF:Raghu_Kalluri
Rpl22l1	aCAF:Raghu_Kalluri
Rpl38	aCAF:Raghu_Kalluri
Vegfd	aCAF:Raghu_Kalluri
Ifi205	aCAF:Raghu_Kalluri
Ackr3	aCAF:Raghu_Kalluri
Pcolce2	aCAF:Raghu_Kalluri
Sfrp2	aCAF:Raghu_Kalluri
Adamts5	aCAF:Raghu_Kalluri
Rpl41	aCAF:Raghu_Kalluri
Cd248	aCAF:Raghu_Kalluri
Svep1	aCAF:Raghu_Kalluri
Rps27	aCAF:Raghu_Kalluri
Rpl37	aCAF:Raghu_Kalluri
Lum	aCAF:Raghu_Kalluri
Serf2	aCAF:Raghu_Kalluri
Tppp3	aCAF:Raghu_Kalluri
Ddr2	aCAF:Raghu_Kalluri
Prss23	aCAF:Raghu_Kalluri
C1s1	aCAF:Raghu_Kalluri
Selenow	aCAF:Raghu_Kalluri
S100a13	aCAF:Raghu_Kalluri
Il33	aCAF:Raghu_Kalluri
Igfbp4	aCAF:Raghu_Kalluri
Ccl11	aCAF:Raghu_Kalluri
Tgfbr3	aCAF:Raghu_Kalluri
Ebf1	aCAF:Raghu_Kalluri
Cavin1	aCAF:Raghu_Kalluri
Celf2	aCAF:Raghu_Kalluri
Heg1	aCAF:Raghu_Kalluri
Nid1	aCAF:Raghu_Kalluri
Fbn1	aCAF:Raghu_Kalluri
Scara3	aCAF:Raghu_Kalluri
Dcn	aCAF:Raghu_Kalluri
Col3a1	aCAF:Raghu_Kalluri
Cd55	aCAF:Raghu_Kalluri
Timp2	aCAF:Raghu_Kalluri
Scara5	aCAF:Raghu_Kalluri
Adgrd1	aCAF:Raghu_Kalluri
Ptx3	aCAF:Raghu_Kalluri
Slfn5	aCAF:Raghu_Kalluri
Man1a	aCAF:Raghu_Kalluri
Anxa3	aCAF:Raghu_Kalluri
Klf4	aCAF:Raghu_Kalluri
Hp	aCAF:Raghu_Kalluri
Sema3c	aCAF:Raghu_Kalluri
Gfpt2	aCAF:Raghu_Kalluri
Marcks	aCAF:Raghu_Kalluri
Cxcl12	aCAF:Raghu_Kalluri
Qpct	aCAF:Raghu_Kalluri
Nfia	aCAF:Raghu_Kalluri
Sod3	aCAF:Raghu_Kalluri
S100a10	aCAF:Raghu_Kalluri
Gstm1	aCAF:Raghu_Kalluri
Ahnak	aCAF:Raghu_Kalluri
Postn	aCAF:Raghu_Kalluri
Ctsh	aCAF:Raghu_Kalluri
Uap1	aCAF:Raghu_Kalluri
Sned1	aCAF:Raghu_Kalluri
Emilin2	aCAF:Raghu_Kalluri
Igf1	aCAF:Raghu_Kalluri
Thbd	aCAF:Raghu_Kalluri
Fstl1	aCAF:Raghu_Kalluri
Axl	aCAF:Raghu_Kalluri
Smpd3	aCAF:Raghu_Kalluri
Hbb-bs	aCAF:Raghu_Kalluri
Ugdh	aCAF:Raghu_Kalluri
Cd47	aCAF:Raghu_Kalluri
Pi16	aCAF:Raghu_Kalluri
Mfap5	aCAF:Raghu_Kalluri
Egr1	aCAF:Raghu_Kalluri
Sbsn	aCAF:Raghu_Kalluri
Zfp36l2	aCAF:Raghu_Kalluri
Tgfbr2	aCAF:Raghu_Kalluri
Hba-a2	aCAF:Raghu_Kalluri
Hba-a1	aCAF:Raghu_Kalluri
Ptn	bCAF:Raghu_Kalluri
Mest	bCAF:Raghu_Kalluri
Cpxm2	bCAF:Raghu_Kalluri
Igfbp3	bCAF:Raghu_Kalluri
Fgl2	bCAF:Raghu_Kalluri
Malat1	bCAF:Raghu_Kalluri
Fxyd6	bCAF:Raghu_Kalluri
Thy1	bCAF:Raghu_Kalluri
Cilp	bCAF:Raghu_Kalluri
Gpx3	bCAF:Raghu_Kalluri
Igfbp7	bCAF:Raghu_Kalluri
Serpine2	bCAF:Raghu_Kalluri
Gdf10	bCAF:Raghu_Kalluri
Itm2a	bCAF:Raghu_Kalluri
Sparcl1	bCAF:Raghu_Kalluri
Dbp	bCAF:Raghu_Kalluri
Olfml3	bCAF:Raghu_Kalluri
Bgn	bCAF:Raghu_Kalluri
Mdk	bCAF:Raghu_Kalluri
Tsc22d3	bCAF:Raghu_Kalluri
G0s2	bCAF:Raghu_Kalluri
Cygb	bCAF:Raghu_Kalluri
Crispld2	bCAF:Raghu_Kalluri
Nbl1	bCAF:Raghu_Kalluri
Hes1	bCAF:Raghu_Kalluri
Nr2f2	bCAF:Raghu_Kalluri
Hmgb1	bCAF:Raghu_Kalluri
Cxcl14	bCAF:Raghu_Kalluri
Emp1	bCAF:Raghu_Kalluri
Xist	bCAF:Raghu_Kalluri
Ptma	bCAF:Raghu_Kalluri
Selenop	bCAF:Raghu_Kalluri
Cdh11	bCAF:Raghu_Kalluri
Ypel3	bCAF:Raghu_Kalluri
Mfap4	bCAF:Raghu_Kalluri
Ifitm1	bCAF:Raghu_Kalluri
Srsf2	bCAF:Raghu_Kalluri
Junb	bCAF:Raghu_Kalluri
Abca8a	bCAF:Raghu_Kalluri
Cdkn1c	bCAF:Raghu_Kalluri
Spp1	cCAF:Raghu_Kalluri
Timp1	cCAF:Raghu_Kalluri
Serpine2	cCAF:Raghu_Kalluri
Crlf1	cCAF:Raghu_Kalluri
Sdc1	cCAF:Raghu_Kalluri
Bgn	cCAF:Raghu_Kalluri
Tnc	cCAF:Raghu_Kalluri
Ndufa4l2	cCAF:Raghu_Kalluri
Cald1	cCAF:Raghu_Kalluri
Col12a1	cCAF:Raghu_Kalluri
Mmp14	cCAF:Raghu_Kalluri
Inhba	cCAF:Raghu_Kalluri
Rnf149	cCAF:Raghu_Kalluri
Tgfb1	cCAF:Raghu_Kalluri
Nkd2	cCAF:Raghu_Kalluri
Ltbp2	cCAF:Raghu_Kalluri
Smim3	cCAF:Raghu_Kalluri
Brinp1	cCAF:Raghu_Kalluri
Cadm4	cCAF:Raghu_Kalluri
Ncam1	cCAF:Raghu_Kalluri
Slc16a3	cCAF:Raghu_Kalluri
Spon1	cCAF:Raghu_Kalluri
Wisp1	cCAF:Raghu_Kalluri
Pdgfrl	cCAF:Raghu_Kalluri
Ddah1	cCAF:Raghu_Kalluri
Plaur	cCAF:Raghu_Kalluri
Runx1	cCAF:Raghu_Kalluri
Ay036118	cCAF:Raghu_Kalluri
Gm42418	cCAF:Raghu_Kalluri
Ctsc	cCAF:Raghu_Kalluri
Vmp1	cCAF:Raghu_Kalluri
Gapdh	cCAF:Raghu_Kalluri
Pmepa1	cCAF:Raghu_Kalluri
F2r	cCAF:Raghu_Kalluri
Nrep	cCAF:Raghu_Kalluri
Cthrc1	cCAF:Raghu_Kalluri
Ddit4	cCAF:Raghu_Kalluri
Rgcc	cCAF:Raghu_Kalluri
Pdgfrb	cCAF:Raghu_Kalluri
Olfml3	cCAF:Raghu_Kalluri
Hsd11b1	cCAF:Raghu_Kalluri
Ctla2a	cCAF:Raghu_Kalluri
Cxcl14	cCAF:Raghu_Kalluri
Mical2	cCAF:Raghu_Kalluri
Col1a1	cCAF:Raghu_Kalluri
Col8a1	cCAF:Raghu_Kalluri
Gm13889	cCAF:Raghu_Kalluri
Chst11	cCAF:Raghu_Kalluri
Sparc	cCAF:Raghu_Kalluri
Pkm	cCAF:Raghu_Kalluri
Masp1	cCAF:Raghu_Kalluri
Itga5	cCAF:Raghu_Kalluri
Csrp1	cCAF:Raghu_Kalluri
Lox	cCAF:Raghu_Kalluri
Mif	cCAF:Raghu_Kalluri
Ctgf	cCAF:Raghu_Kalluri
Snai1	cCAF:Raghu_Kalluri
Pgam1	cCAF:Raghu_Kalluri
Gng11	cCAF:Raghu_Kalluri
Fzd1	cCAF:Raghu_Kalluri
Ppic	cCAF:Raghu_Kalluri
Mgp	cCAF:Raghu_Kalluri
Col5a2	cCAF:Raghu_Kalluri
Dkk3	cCAF:Raghu_Kalluri
Lmcd1	cCAF:Raghu_Kalluri
Slc39a14	cCAF:Raghu_Kalluri
Rgs2	cCAF:Raghu_Kalluri
Tagln	cCAF:Raghu_Kalluri
Slc7a2	cCAF:Raghu_Kalluri
Nt5dc2	cCAF:Raghu_Kalluri
Thy1	cCAF:Raghu_Kalluri
Pgk1	cCAF:Raghu_Kalluri
Ak1	cCAF:Raghu_Kalluri
Acta2	cCAF:Raghu_Kalluri
C1qtnf6	cCAF:Raghu_Kalluri
Fstl3	cCAF:Raghu_Kalluri
Lmna	cCAF:Raghu_Kalluri
A2m	cCAF:Raghu_Kalluri
Actn1	cCAF:Raghu_Kalluri
Dap	cCAF:Raghu_Kalluri
Mrap	cCAF:Raghu_Kalluri
Rbm3	cCAF:Raghu_Kalluri
Srpx2	cCAF:Raghu_Kalluri
Bhlhe40	cCAF:Raghu_Kalluri
Ecscr	cCAF:Raghu_Kalluri
Bok	cCAF:Raghu_Kalluri
Msx1	cCAF:Raghu_Kalluri
Cdkn2b	cCAF:Raghu_Kalluri
Neat1	cCAF:Raghu_Kalluri
Igfbp7	cCAF:Raghu_Kalluri
Fkbp10	cCAF:Raghu_Kalluri
Tspan4	cCAF:Raghu_Kalluri
Nudt4	cCAF:Raghu_Kalluri
Colec12	cCAF:Raghu_Kalluri
Lrrc32	cCAF:Raghu_Kalluri
Slc6a6	cCAF:Raghu_Kalluri
Bmp1	cCAF:Raghu_Kalluri
Emp1	cCAF:Raghu_Kalluri
Cd63	cCAF:Raghu_Kalluri
Csrp2	cCAF:Raghu_Kalluri
Akr1b8	cCAF:Raghu_Kalluri
Cdh11	cCAF:Raghu_Kalluri
Wisp2	cCAF:Raghu_Kalluri
Hspb1	cCAF:Raghu_Kalluri
Slc25a5	cCAF:Raghu_Kalluri
Itgb1	cCAF:Raghu_Kalluri
Cyb5r3	cCAF:Raghu_Kalluri
Col15a1	cCAF:Raghu_Kalluri
Kdelr3	cCAF:Raghu_Kalluri
Luzp1	cCAF:Raghu_Kalluri
Ldha	cCAF:Raghu_Kalluri
Clmp	cCAF:Raghu_Kalluri
Thbs2	cCAF:Raghu_Kalluri
Ybx1	cCAF:Raghu_Kalluri
Sparcl1	cCAF:Raghu_Kalluri
Mmp2	cCAF:Raghu_Kalluri
Palld	cCAF:Raghu_Kalluri
Mdk	cCAF:Raghu_Kalluri
Tpm4	cCAF:Raghu_Kalluri
Eno1	cCAF:Raghu_Kalluri
Cd59a	cCAF:Raghu_Kalluri
Wnt2	cCAF:Raghu_Kalluri
Tpi1	cCAF:Raghu_Kalluri
Oaf	cCAF:Raghu_Kalluri
Bpgm	cCAF:Raghu_Kalluri
Ier3	cCAF:Raghu_Kalluri
Tnfrsf12a	cCAF:Raghu_Kalluri
Rab31	cCAF:Raghu_Kalluri
Erlec1	cCAF:Raghu_Kalluri
Rrbp1	cCAF:Raghu_Kalluri
Tpm2	cCAF:Raghu_Kalluri
Wnt4	cCAF:Raghu_Kalluri
Lrp1	cCAF:Raghu_Kalluri
Timp3	cCAF:Raghu_Kalluri
Adam19	cCAF:Raghu_Kalluri
Tceal9	cCAF:Raghu_Kalluri
Col5a1	cCAF:Raghu_Kalluri
Tmem176a	cCAF:Raghu_Kalluri
Hk2	cCAF:Raghu_Kalluri
Map1lc3a	cCAF:Raghu_Kalluri
Emilin1	cCAF:Raghu_Kalluri
Rbp1	cCAF:Raghu_Kalluri
Fbn2	cCAF:Raghu_Kalluri
Mcfd2	cCAF:Raghu_Kalluri
Higd1a	cCAF:Raghu_Kalluri
Cdkn2a	cCAF:Raghu_Kalluri
Col4a2	cCAF:Raghu_Kalluri
Mettl9	cCAF:Raghu_Kalluri
Rgs16	cCAF:Raghu_Kalluri
Mtch1	cCAF:Raghu_Kalluri
Marcksl1	cCAF:Raghu_Kalluri
Iqgap1	cCAF:Raghu_Kalluri
Ptgs2	cCAF:Raghu_Kalluri
Fhl2	cCAF:Raghu_Kalluri
Sh3glb1	cCAF:Raghu_Kalluri
Itgb5	cCAF:Raghu_Kalluri
Rhoc	cCAF:Raghu_Kalluri
Bex3	cCAF:Raghu_Kalluri
Mpp6	cCAF:Raghu_Kalluri
Ubc	cCAF:Raghu_Kalluri
B4galt5	cCAF:Raghu_Kalluri
Aldoa	cCAF:Raghu_Kalluri
Cdc42ep3	cCAF:Raghu_Kalluri
Prrx1	cCAF:Raghu_Kalluri
Cdkn1a	cCAF:Raghu_Kalluri
Tpm1	cCAF:Raghu_Kalluri
P4hb	cCAF:Raghu_Kalluri
Ctsk	cCAF:Raghu_Kalluri
Ckap4	cCAF:Raghu_Kalluri
Map1b	cCAF:Raghu_Kalluri
Minos1	cCAF:Raghu_Kalluri
Prdx6	cCAF:Raghu_Kalluri
Fst	cCAF:Raghu_Kalluri
Fxyd6	cCAF:Raghu_Kalluri
Cnn3	cCAF:Raghu_Kalluri
Hdlbp	cCAF:Raghu_Kalluri
Mrfap1	cCAF:Raghu_Kalluri
Tacc1	cCAF:Raghu_Kalluri
Sox4	cCAF:Raghu_Kalluri
Ctsd	cCAF:Raghu_Kalluri
Prnp	cCAF:Raghu_Kalluri
Mmd	cCAF:Raghu_Kalluri
Col5a3	cCAF:Raghu_Kalluri
Tspan3	cCAF:Raghu_Kalluri
Psmd1	cCAF:Raghu_Kalluri
Bnip3	cCAF:Raghu_Kalluri
Serpine1	cCAF:Raghu_Kalluri
Cstb	cCAF:Raghu_Kalluri
Loxl1	cCAF:Raghu_Kalluri
Mxra8	cCAF:Raghu_Kalluri
Fam162a	cCAF:Raghu_Kalluri
Ptger3	cCAF:Raghu_Kalluri
Selenof	cCAF:Raghu_Kalluri
Cyr61	cCAF:Raghu_Kalluri
Btg2	cCAF:Raghu_Kalluri
Serpinf1	cCAF:Raghu_Kalluri
P4ha1	cCAF:Raghu_Kalluri
Tagln2	cCAF:Raghu_Kalluri
Rab2a	cCAF:Raghu_Kalluri
Selenos	cCAF:Raghu_Kalluri
Cryab	cCAF:Raghu_Kalluri
H1f0	cCAF:Raghu_Kalluri
Slc3a2	cCAF:Raghu_Kalluri
Pla1a	cCAF:Raghu_Kalluri
Nbl1	cCAF:Raghu_Kalluri
Plat	cCAF:Raghu_Kalluri
Hilpda	cCAF:Raghu_Kalluri
Tmed9	cCAF:Raghu_Kalluri
Mfge8	cCAF:Raghu_Kalluri
Tmem176b	cCAF:Raghu_Kalluri
Col1a2	cCAF:Raghu_Kalluri
Vegfa	cCAF:Raghu_Kalluri
Prelid1	cCAF:Raghu_Kalluri
Sfrp1	cCAF:Raghu_Kalluri
Serpina3n	cCAF:Raghu_Kalluri
Fermt2	cCAF:Raghu_Kalluri
Tgm2	cCAF:Raghu_Kalluri
Rack1	cCAF:Raghu_Kalluri
Tcf4	cCAF:Raghu_Kalluri
Ostf1	cCAF:Raghu_Kalluri
Gm12840	cCAF:Raghu_Kalluri
Phlda3	cCAF:Raghu_Kalluri
Id3	cCAF:Raghu_Kalluri
Tuba1a	cCAF:Raghu_Kalluri
Cnn2	cCAF:Raghu_Kalluri
Capg	cCAF:Raghu_Kalluri
Myl9	cCAF:Raghu_Kalluri
Tceal8	cCAF:Raghu_Kalluri
Fxyd5	cCAF:Raghu_Kalluri
Cygb	cCAF:Raghu_Kalluri
Adamts2	cCAF:Raghu_Kalluri
Tubb6	cCAF:Raghu_Kalluri
Thbs1	cCAF:Raghu_Kalluri
Arpc2	cCAF:Raghu_Kalluri
Col6a1	cCAF:Raghu_Kalluri
Igfbp3	cCAF:Raghu_Kalluri
1810058i24rik	cCAF:Raghu_Kalluri
Tmem45a	cCAF:Raghu_Kalluri
Tmem59	cCAF:Raghu_Kalluri
Malat1	cCAF:Raghu_Kalluri
Lhfp	cCAF:Raghu_Kalluri
Pcsk5	cCAF:Raghu_Kalluri
Rhob	cCAF:Raghu_Kalluri
Snhg18	cCAF:Raghu_Kalluri
Lgmn	cCAF:Raghu_Kalluri
Smoc2	cCAF:Raghu_Kalluri
Fkbp1a	cCAF:Raghu_Kalluri
Calm1	cCAF:Raghu_Kalluri
Sgk1	cCAF:Raghu_Kalluri
Eef2	cCAF:Raghu_Kalluri
Nupr1	cCAF:Raghu_Kalluri
Lgals1	cCAF:Raghu_Kalluri
Tmsb4x	cCAF:Raghu_Kalluri
Fbln2	cCAF:Raghu_Kalluri
Col6a3	cCAF:Raghu_Kalluri
Hspa1a	cCAF:Raghu_Kalluri
Rasl11a	cCAF:Raghu_Kalluri
Gpi1	cCAF:Raghu_Kalluri
Cd9	cCAF:Raghu_Kalluri
Ndrg1	cCAF:Raghu_Kalluri
Zfp36	cCAF:Raghu_Kalluri
Actg1	cCAF:Raghu_Kalluri
Cpxm1	cCAF:Raghu_Kalluri
Chl1	cCAF:Raghu_Kalluri
Vim	cCAF:Raghu_Kalluri
Col6a2	cCAF:Raghu_Kalluri
Il6	cCAF:Raghu_Kalluri
Col4a1	cCAF:Raghu_Kalluri
Npc2	cCAF:Raghu_Kalluri
G0s2	cCAF:Raghu_Kalluri
Abi3bp	cCAF:Raghu_Kalluri
Eln	cCAF:Raghu_Kalluri
Jun	cCAF:Raghu_Kalluri
Lbp	cCAF:Raghu_Kalluri
Nfkbia	cCAF:Raghu_Kalluri
Cebpb	cCAF:Raghu_Kalluri
Pltp	cCAF:Raghu_Kalluri
Cilp	cCAF:Raghu_Kalluri
Myl12a	cCAF:Raghu_Kalluri
Itm2a	cCAF:Raghu_Kalluri
Fn1	cCAF:Raghu_Kalluri
Penk	cCAF:Raghu_Kalluri
Lgals3	cCAF:Raghu_Kalluri
Gas6	cCAF:Raghu_Kalluri
Saa3	eCAF:Raghu_Kalluri
Slpi	eCAF:Raghu_Kalluri
Calca	eCAF:Raghu_Kalluri
Gm10260	eCAF:Raghu_Kalluri
Lgals7	eCAF:Raghu_Kalluri
Cxadr	eCAF:Raghu_Kalluri
Cldn10	eCAF:Raghu_Kalluri
Trem2	eCAF:Raghu_Kalluri
Cd14	eCAF:Raghu_Kalluri
Gm11361	eCAF:Raghu_Kalluri
Gjb5	eCAF:Raghu_Kalluri
Cdh2	eCAF:Raghu_Kalluri
Gjb3	eCAF:Raghu_Kalluri
Npl	eCAF:Raghu_Kalluri
Nkain4	eCAF:Raghu_Kalluri
Tuba4a	eCAF:Raghu_Kalluri
Egln3	eCAF:Raghu_Kalluri
Hspb1	eCAF:Raghu_Kalluri
Cxcl13	eCAF:Raghu_Kalluri
Cldn3	eCAF:Raghu_Kalluri
Enpp2	eCAF:Raghu_Kalluri
Ccl2	eCAF:Raghu_Kalluri
Ldhb	eCAF:Raghu_Kalluri
Slc9a3r1	eCAF:Raghu_Kalluri
Tnfaip3	eCAF:Raghu_Kalluri
Upk1b	eCAF:Raghu_Kalluri
Abcb1b	eCAF:Raghu_Kalluri
Hdc	eCAF:Raghu_Kalluri
Tst	eCAF:Raghu_Kalluri
Spint2	eCAF:Raghu_Kalluri
Upk3b	eCAF:Raghu_Kalluri
Ptgis	eCAF:Raghu_Kalluri
Nnmt	eCAF:Raghu_Kalluri
Sdc4	eCAF:Raghu_Kalluri
Lrrn4	eCAF:Raghu_Kalluri
Sod2	eCAF:Raghu_Kalluri
Fabp5	eCAF:Raghu_Kalluri
Fcor	eCAF:Raghu_Kalluri
Isyna1	eCAF:Raghu_Kalluri
Stmn2	eCAF:Raghu_Kalluri
Cav1	eCAF:Raghu_Kalluri
Cd38	eCAF:Raghu_Kalluri
Tmem37	eCAF:Raghu_Kalluri
Krt8	eCAF:Raghu_Kalluri
Fth1	eCAF:Raghu_Kalluri
Bicd1	eCAF:Raghu_Kalluri
Rpp25	eCAF:Raghu_Kalluri
Cxcl2	eCAF:Raghu_Kalluri
Clu	eCAF:Raghu_Kalluri
Trf	eCAF:Raghu_Kalluri
Dmkn	eCAF:Raghu_Kalluri
Tmem119	eCAF:Raghu_Kalluri
Myrf	eCAF:Raghu_Kalluri
Gapdh	eCAF:Raghu_Kalluri
Nr4a2	eCAF:Raghu_Kalluri
Tnfrsf12a	eCAF:Raghu_Kalluri
Rpl12	eCAF:Raghu_Kalluri
Ctsl	eCAF:Raghu_Kalluri
Gsta4	eCAF:Raghu_Kalluri
Lgals1	eCAF:Raghu_Kalluri
Gm12840	eCAF:Raghu_Kalluri
Rpl23	eCAF:Raghu_Kalluri
Tpi1	eCAF:Raghu_Kalluri
Csrp2	eCAF:Raghu_Kalluri
Fabp4	eCAF:Raghu_Kalluri
Rpsa	eCAF:Raghu_Kalluri
Sugct	eCAF:Raghu_Kalluri
Csrnp1	eCAF:Raghu_Kalluri
Ier3	eCAF:Raghu_Kalluri
Lgmn	eCAF:Raghu_Kalluri
Ccdc80	eCAF:Raghu_Kalluri
Hspb2	eCAF:Raghu_Kalluri
Krt19	eCAF:Raghu_Kalluri
Rps8	eCAF:Raghu_Kalluri
Eef1b2	eCAF:Raghu_Kalluri
Gm8797	eCAF:Raghu_Kalluri
Bst1	eCAF:Raghu_Kalluri
Nkd1	eCAF:Raghu_Kalluri
Rack1	eCAF:Raghu_Kalluri
Rpl7	eCAF:Raghu_Kalluri
Hsp90ab1	eCAF:Raghu_Kalluri
Ncoa4	eCAF:Raghu_Kalluri
Nfkbia	eCAF:Raghu_Kalluri
Cxcl16	eCAF:Raghu_Kalluri
Mif	eCAF:Raghu_Kalluri
Id3	eCAF:Raghu_Kalluri
Rps20	eCAF:Raghu_Kalluri
Rps10	eCAF:Raghu_Kalluri
Rps17	eCAF:Raghu_Kalluri
Arhgef12	eCAF:Raghu_Kalluri
Npm1	eCAF:Raghu_Kalluri
Tmem176b	eCAF:Raghu_Kalluri
Rps12	eCAF:Raghu_Kalluri
Chchd2	eCAF:Raghu_Kalluri
Fam213a	eCAF:Raghu_Kalluri
S100a4	eCAF:Raghu_Kalluri
Rbm3	eCAF:Raghu_Kalluri
Adamts9	eCAF:Raghu_Kalluri
Por	eCAF:Raghu_Kalluri
Cstb	eCAF:Raghu_Kalluri
Hsp90aa1	eCAF:Raghu_Kalluri
Ctxn1	eCAF:Raghu_Kalluri
Rplp2	eCAF:Raghu_Kalluri
Eef1a1	eCAF:Raghu_Kalluri
Rplp0	eCAF:Raghu_Kalluri
Flrt2	eCAF:Raghu_Kalluri
Tpt1	eCAF:Raghu_Kalluri
Tpm2	eCAF:Raghu_Kalluri
Ap2s1	eCAF:Raghu_Kalluri
Rps14	eCAF:Raghu_Kalluri
Fam162a	eCAF:Raghu_Kalluri
Gstp1	eCAF:Raghu_Kalluri
Rpl5	eCAF:Raghu_Kalluri
Rps16	eCAF:Raghu_Kalluri
Rpl28	eCAF:Raghu_Kalluri
Mgp	eCAF:Raghu_Kalluri
Pkm	eCAF:Raghu_Kalluri
Gm20186	eCAF:Raghu_Kalluri
Gata6	eCAF:Raghu_Kalluri
Rpl19	eCAF:Raghu_Kalluri
Lcn2	eCAF:Raghu_Kalluri
Rplp1	eCAF:Raghu_Kalluri
Ctla2a	eCAF:Raghu_Kalluri
Rbpms	eCAF:Raghu_Kalluri
Rpl10a	eCAF:Raghu_Kalluri
P3h4	eCAF:Raghu_Kalluri
Spcs1	eCAF:Raghu_Kalluri
Eno1	eCAF:Raghu_Kalluri
Ncl	eCAF:Raghu_Kalluri
Ldha	eCAF:Raghu_Kalluri
Cp	eCAF:Raghu_Kalluri
Eif4a1	eCAF:Raghu_Kalluri
Nr4a3	eCAF:Raghu_Kalluri
Tmem176a	eCAF:Raghu_Kalluri
Wt1	eCAF:Raghu_Kalluri
Rpap3	eCAF:Raghu_Kalluri
Cox5a	eCAF:Raghu_Kalluri
Mgst1	eCAF:Raghu_Kalluri
Rpl18	eCAF:Raghu_Kalluri
Mdh2	eCAF:Raghu_Kalluri
Tubb2a	eCAF:Raghu_Kalluri
Btf3	eCAF:Raghu_Kalluri
Gpi1	eCAF:Raghu_Kalluri
Wnt4	eCAF:Raghu_Kalluri
Eif3m	eCAF:Raghu_Kalluri
Nectin2	eCAF:Raghu_Kalluri
Pgam1	eCAF:Raghu_Kalluri
Pgk1	eCAF:Raghu_Kalluri
Rpl32	eCAF:Raghu_Kalluri
Cd63	eCAF:Raghu_Kalluri
Rpl24	eCAF:Raghu_Kalluri
Cxcl1	eCAF:Raghu_Kalluri
Aldoa	eCAF:Raghu_Kalluri
Cald1	eCAF:Raghu_Kalluri
Ubc	eCAF:Raghu_Kalluri
S100a1	eCAF:Raghu_Kalluri
Timp3	eCAF:Raghu_Kalluri
Cd151	eCAF:Raghu_Kalluri
Iah1	eCAF:Raghu_Kalluri
Psma4	eCAF:Raghu_Kalluri
Osr1	eCAF:Raghu_Kalluri
Sf3b1	eCAF:Raghu_Kalluri
Slc25a3	eCAF:Raghu_Kalluri
Idh2	eCAF:Raghu_Kalluri
Rps27a	eCAF:Raghu_Kalluri
Rpl23a	eCAF:Raghu_Kalluri
Cavin2	eCAF:Raghu_Kalluri
Psma6	eCAF:Raghu_Kalluri
Dab2	eCAF:Raghu_Kalluri
Timp1	eCAF:Raghu_Kalluri
Mrfap1	eCAF:Raghu_Kalluri
Nfkbiz	eCAF:Raghu_Kalluri
Gm10076	eCAF:Raghu_Kalluri
Neat1	eCAF:Raghu_Kalluri
Rpl17	eCAF:Raghu_Kalluri
Btg2	eCAF:Raghu_Kalluri
Rps13	eCAF:Raghu_Kalluri
Zfp36	eCAF:Raghu_Kalluri
Nfkb1	eCAF:Raghu_Kalluri
Hmox1	eCAF:Raghu_Kalluri
Oasl2	eCAF:Raghu_Kalluri
Rps3	eCAF:Raghu_Kalluri
Mt2	eCAF:Raghu_Kalluri
Eif3c	eCAF:Raghu_Kalluri
Tomm20	eCAF:Raghu_Kalluri
Slc3a2	eCAF:Raghu_Kalluri
Cryab	eCAF:Raghu_Kalluri
Serpine1	eCAF:Raghu_Kalluri
Npc2	eCAF:Raghu_Kalluri
Rab11a	eCAF:Raghu_Kalluri
Ccl7	eCAF:Raghu_Kalluri
Ndufs4	eCAF:Raghu_Kalluri
Psma2	eCAF:Raghu_Kalluri
Psma7	eCAF:Raghu_Kalluri
Galk1	eCAF:Raghu_Kalluri
Slc25a5	eCAF:Raghu_Kalluri
Sparc	eCAF:Raghu_Kalluri
Prdx2	eCAF:Raghu_Kalluri
Procr	eCAF:Raghu_Kalluri
Camk1	eCAF:Raghu_Kalluri
Trib1	eCAF:Raghu_Kalluri
Eny2	eCAF:Raghu_Kalluri
Dbi	eCAF:Raghu_Kalluri
Ptma	eCAF:Raghu_Kalluri
Rps7	eCAF:Raghu_Kalluri
Rbp1	eCAF:Raghu_Kalluri
Iscu	eCAF:Raghu_Kalluri
Klf9	eCAF:Raghu_Kalluri
Rpl15	eCAF:Raghu_Kalluri
Rpl21	eCAF:Raghu_Kalluri
Nr4a1	eCAF:Raghu_Kalluri
Ifrd1	eCAF:Raghu_Kalluri
